feature_name,dose,pvalue,tstat,fc
M89T456,1,0.215701266,1.376942123,1.166642503
M89T334,1,0.502365549,-0.716992337,0.829879108
M90T73,1,0.206955613,-1.353884474,0.848754114
M90T427_1,1,0.443479324,0.797931439,1.140223964
M90T430,1,0.842502813,-0.204255531,0.976129921
M90T443,1,0.548558719,0.64916388,1.07034523
M90T419,1,0.62559917,-0.502111908,0.958573237
M90T427_5,1,0.342806955,1.010315587,1.195164281
M90T268_2,1,6.68E-05,-5.824337558,0.522693911
M90T216_6,1,0.040895144,2.693568695,1.248586009
M90T268_4,1,0.014810957,-2.882057068,0.635132331
M91T73,1,0.045648504,-2.456562229,0.632004436
M91T578_1,1,0.814481679,0.24435356,1.008881091
M91T268_2,1,0.501050209,0.780211614,1.333669347
M91T56_1,1,0.00216807,4.716815308,4.686339429
M91T397_1,1,0.309038573,-1.119456576,0.805657585
M91T33,1,0.191522978,-1.57107657,0.725220563
M91T398_3,1,0.493061154,-0.70994883,0.964835761
M91T578_2,1,0.147065165,-1.615157327,0.858005883
M91T427_1,1,0.810061932,0.247074551,1.032147138
M91T339,1,0.100486948,-1.924169641,0.814892197
M91T74,1,0.592433195,0.578764341,1.229196044
M91T431,1,0.861661921,0.184775434,1.015028073
M92T544,1,0.644266517,0.498549518,1.06592873
M92T397,1,0.207700704,-1.408050217,0.969159031
M92T426,1,0.866090535,0.172522048,1.021216988
M92T83,1,0.680028021,0.433188792,1.113389994
M92T427,1,0.415466247,0.846326595,1.112001567
M92T210,1,0.100933982,1.786973184,1.409258317
M92T27,1,0.126872454,-1.681962262,0.75624135
M93T397,1,0.122119914,-1.688221409,0.956107735
M93T73,1,0.325973591,-1.085618658,0.718454995
M93T501,1,0.52293555,-0.671708867,0.969605816
M93T56,1,0.056360156,3.679129895,2.757199355
M95T544_1,1,0.257060115,1.258554493,1.259671807
M95T341,1,0.293345132,-1.139190397,0.795790218
M95T239,1,0.311799399,1.092774436,1.061685528
M95T544_2,1,0.567412949,0.604462598,1.04663553
M95T446_2,1,0.09925007,1.78855871,1.126428365
M96T446_1,1,0.759922451,0.31436396,1.054249802
M96T446_2,1,0.103168476,1.778474173,1.139647636
M96T488,1,0.067004813,-2.175393591,0.871202979
M96T513,1,0.982982641,0.02176281,1.001274505
M96T406,1,0.425707839,-0.879991501,0.914960247
M97T409,1,0.488545699,-0.74127905,0.911969141
M97T439,1,0.366366404,0.948331365,1.073165491
M97T63,1,0.305964159,1.155558481,1.450635549
M98T73_1,1,0.54169618,-0.645517115,0.908434227
M98T578,1,0.686587693,-0.41265118,0.986213219
M98T73_2,1,0.099555395,-1.781287414,0.820121914
M98T460,1,0.304809213,-1.070292436,0.880874608
M98T325,1,0.090591847,1.959421366,1.297811417
M99T73_1,1,0.143356247,-1.594562246,0.886241577
M99T301_2,1,0.182516049,-1.410983254,0.868184399
M99T479,1,0.038247993,-2.327941476,0.791884807
M99T283,1,0.898806638,0.131525201,1.014472574
M99T486,1,0.577983793,-0.571996839,0.838855335
M99T73_3,1,0.131135253,-1.611846277,0.869333641
M99T156,1,0.3090083,-1.1436395,0.832473572
M100T73,1,0.00021046,-5.234960811,0.69498285
M100T578,1,0.731182698,-0.357167682,0.986195373
M100T155,1,0.016150343,-3.007022942,0.78930729
M100T544,1,0.894303638,-0.140163959,0.989892232
M100T41,1,0.480311938,-0.739290097,0.684718483
M100T405,1,0.321259491,-1.051106907,0.901164976
M101T301,1,0.284579646,-1.11618834,0.890976946
M101T408,1,0.466521253,0.761648637,1.252313599
M101T453,1,0.511998207,-0.688276517,0.94857137
M101T517,1,0.266767175,-1.179250545,0.945406287
M102T73_1,1,0.089930969,-1.942427285,0.759030185
M102T380_1,1,0.022917217,-3.074561775,0.7235234
M102T435_1,1,0.197705856,1.503261225,1.547241629
M102T435_2,1,0.168646893,1.542754906,1.2415892
M102T453_1,1,0.730298462,-0.355671803,0.979219072
M102T470,1,0.613504524,0.526611049,1.038227904
M102T380_2,1,0.788906982,-0.276949918,0.928785221
M102T435_3,1,0.04209172,2.447581474,1.665793662
M102T73_3,1,0.786909618,-0.278737405,0.928365549
M102T453_2,1,0.672868612,-0.439579989,0.961680422
M102T518,1,0.734828113,-0.356776837,0.97988179
M102T517,1,0.334434309,-1.005101633,0.852725575
M103T578_1,1,0.306535123,1.072342482,1.176106993
M103T578_2,1,0.705833436,0.389065294,1.013136059
M103T579,1,0.967685526,0.041523796,1.001592534
M103T73_1,1,0.043467135,-2.368533914,0.696396395
M103T68_2,1,0.260960689,1.197268921,1.184048583
M103T429,1,0.165097032,-1.586464009,0.914725775
M103T435_1,1,0.574869981,0.590938145,1.172322642
M103T435_2,1,0.438465682,0.820972654,1.17823198
M103T470_1,1,0.468078997,0.752472986,1.05640037
M103T380,1,0.199273035,-1.414233223,0.873666435
M103T74_1,1,0.123201121,-1.691466657,0.878780328
M103T73_2,1,0.26283266,-1.207740064,0.910902345
M103T387,1,0.508934561,0.720535686,1.153052666
M103T293,1,0.886635065,-0.14836309,0.974438302
M103T518,1,0.690385612,0.412439571,1.073585703
M103T470_2,1,0.748938601,-0.336815085,0.916720675
M104T301,1,0.018373986,-2.729262165,0.799483466
M104T68,1,0.239107279,1.275482398,1.227723926
M104T578,1,0.105909284,1.751555595,1.196465597
M104T380_2,1,0.072803726,-2.048855898,0.881289616
M104T339,1,0.022439191,-2.928802869,0.78165799
M104T435,1,0.283807722,1.179925811,1.314145443
M104T409_2,1,0.206427246,1.431633308,1.14704893
M104T410,1,0.876453024,0.163509203,1.065116983
M104T263_2,1,0.697757192,-0.407435532,0.917828054
M104T263_3,1,0.123633551,-1.708201707,0.720805782
M104T263_6,1,0.041122828,-2.405946734,0.843571346
M104T263_8,1,0.419696515,-0.839070687,0.862800918
M104T263_11,1,0.358322556,-1.007771439,0.89927065
M105T408_1,1,0.491324921,-0.708478816,0.938132874
M105T54,1,0.324005619,-1.088332646,0.805454477
M105T380_1,1,0.044611915,-2.317037143,0.815496929
M105T380_2,1,0.133264912,-1.635330945,0.892365481
M105T82,1,0.106675114,1.98586829,2.003679894
M105T52,1,0.039077236,2.566694514,2.097826182
M105T380_3,1,0.119595789,-1.674823941,0.858563419
M105T380_4,1,0.197939941,-1.401480593,0.886342575
M105T380_5,1,0.050761476,-2.278213429,0.869007924
M105T380_6,1,0.2906612,-1.120531102,0.832801703
M105T132,1,0.316834906,1.138394109,1.661551844
M105T409_1,1,0.779184499,0.302477081,1.09199575
M105T409_2,1,0.233775318,1.338846232,1.13854147
M105T49,1,0.036744869,-2.349605579,0.776919995
M105T263_1,1,0.005482332,-3.493190809,0.846794073
M105T263_2,1,0.039907497,-2.442070666,0.893960945
M105T263_3,1,0.034195055,-2.384874483,0.879583124
M106T544,1,0.295272337,-1.125159583,0.847683394
M106T82,1,0.074582186,2.447744848,2.55212944
M106T398,1,0.470620044,-0.757020938,0.910623102
M106T380,1,0.062754439,-2.157713347,0.870433411
M106T456_2,1,0.021834985,2.667794368,1.133387359
M106T456_3,1,0.132129261,1.610607578,1.250146254
M106T31,1,0.48311228,-0.746887506,0.854797034
M106T409,1,0.048735852,2.610792335,1.896503733
M106T334_2,1,0.31137793,1.224860896,1.359495988
M106T263_1,1,0.358961307,-1.033258357,0.888599812
M106T263_2,1,0.054889715,-2.415485434,0.897784007
M106T263_3,1,0.007840857,-3.478062595,0.875076989
M107T406,1,0.10652218,-1.787668381,0.863762758
M107T456_1,1,0.535106679,0.637268415,1.065861613
M107T339,1,0.021217194,-2.992409046,0.852782601
M107T380,1,0.010268958,-3.000406788,0.653760476
M107T456_2,1,0.025409998,2.57125582,1.151018428
M107T334_1,1,0.528970513,-0.67761228,0.884573938
M107T26,1,0.978852473,-0.027204587,0.994882799
M108T574,1,0.137490877,-1.624175942,0.832518911
M108T408,1,0.070235339,2.142616903,1.183989876
M108T306,1,0.556503907,-0.61225553,0.818330584
M108T73,1,0.288141962,-1.126694848,0.913781212
M108T82,1,0.895670441,-0.133888011,0.988101611
M108T60,1,0.092890558,-1.836083668,0.855563879
M108T30_1,1,0.24168829,-1.235007475,0.726136931
M108T402,1,0.708666409,0.404022298,1.192896442
M108T83,1,0.269317597,1.154562429,1.161392596
M108T456,1,0.018984823,3.047203339,1.227078623
M108T308,1,0.485025645,0.816546558,1.129322122
M108T39,1,0.172727204,-1.611421238,0.897273365
M108T30_2,1,0.05484084,-2.133747354,0.735483692
M108T334,1,0.934184165,-0.088898145,0.983381713
M109T73,1,0.069696552,-2.043019969,0.781245318
M109T544,1,0.912357962,0.115855404,1.011197383
M109T419,1,0.310558474,-1.114527211,0.848474607
M109T409,1,0.281441802,-1.124626843,0.891112988
M109T439,1,0.794065355,-0.275917824,0.96657353
M109T65,1,0.030028117,2.57863281,1.67986064
M109T503_1,1,0.327761376,1.046010206,1.082818645
M109T298,1,0.882138636,0.155086896,1.014326373
M109T513,1,0.707560471,0.384278261,1.018653587
M110T73_1,1,0.071624961,-2.093373514,0.787641962
M110T544_3,1,0.912867615,0.112930549,1.005514468
M110T460,1,0.428364956,0.820727683,1.130453289
M110T73_2,1,0.07875383,-1.974177007,0.835525048
M110T426,1,0.820051861,0.232536267,1.023623695
M110T501_1,1,0.717638166,-0.379032752,0.954184696
M110T513,1,0.151031134,-1.535227689,0.930326302
M110T308,1,0.003034722,-3.860212482,0.837761958
M110T367,1,0.466650623,-0.757037076,0.892390741
M110T292_1,1,0.00768035,-3.46959138,0.74545929
M110T292_2,1,0.030021116,-2.455297825,0.872108179
M110T292_4,1,0.048842048,-2.24443014,0.827283663
M111T544_2,1,0.86324563,0.178519386,1.014279091
M111T73_2,1,0.019924343,-2.736339981,0.747117311
M111T65,1,0.096652325,1.868785256,1.910307027
M111T426,1,0.72859727,0.361778936,1.065589485
M111T578,1,0.184956674,-1.424341928,0.933625451
M111T502,1,0.990909202,-0.011813882,0.999431837
M111T503_2,1,0.309248492,1.104214255,1.186259311
M111T501_1,1,0.983934631,-0.021066472,0.99867968
M111T501_2,1,0.872133563,0.16927638,1.010336274
M112T578,1,0.738814512,-0.340652535,0.985667093
M112T544_1,1,0.325739421,1.056711398,1.052166035
M112T544_2,1,0.519304323,0.662418893,1.041752906
M112T73_2,1,0.013481962,-2.89565994,0.717678363
M112T328_1,1,0.016852725,-2.809340064,0.656200005
M112T239_1,1,0.264283273,1.187677308,1.12661794
M112T426,1,0.973474728,0.0340445,1.005675354
M112T239_4,1,0.196452419,1.415548758,1.056178229
M112T328_3,1,0.00885516,-3.076195227,0.804397146
M112T502_1,1,0.491125,-0.713694434,0.949380173
M112T161,1,0.552563919,-0.633361941,0.925754788
M112T142,1,0.002652497,5.059817725,1.754634699
M112T502_2,1,0.744117785,0.33915205,1.016571734
M112T446_1,1,0.183912697,1.470176949,1.280174321
M112T439,1,0.024758897,3.073024675,1.321758709
M112T517,1,0.202731364,-1.386765495,0.947905305
M112T409,1,0.512485422,0.705487284,1.098308322
M112T328_5,1,0.219951414,-1.315965459,0.781712292
M112T239_7,1,0.64150491,0.492865391,1.087221153
M112T446_3,1,0.070544255,1.984813923,1.154311072
M112T509,1,0.50725691,-0.692523572,0.907830718
M112T446_4,1,0.100682924,1.770456733,1.263770925
M112T474,1,0.019463524,-3.149004811,0.823297148
M112T446_6,1,0.430245065,0.837577512,1.216929588
M113T291_2,1,0.764318554,0.313003121,1.046187911
M113T544,1,0.622803661,-0.504960283,0.961830979
M113T73_2,1,0.179685393,-1.47151748,0.766470439
M113T75,1,0.650744155,0.466197833,1.074333289
M113T60,1,0.077258067,-1.957874663,0.784929028
M113T140,1,0.960152296,0.051843226,1.007444706
M113T328_2,1,0.009802907,-3.02268834,0.806724882
M113T239_2,1,0.178957423,1.515779695,1.079122089
M113T328_3,1,0.030949342,-2.575507017,0.700914365
M113T239_3,1,0.237299614,1.328771094,1.201941755
M113T517,1,0.148497996,-1.61229727,0.763111257
M113T467,1,0.109081854,1.835513942,1.216240066
M113T521,1,0.089116644,1.935162756,1.378620269
M113T439,1,0.007347289,4.024884982,1.358819267
M113T446_1,1,0.045215101,2.236073143,1.174632469
M113T446_2,1,0.393097709,0.894548033,1.166340856
M113T446_3,1,0.052640437,2.162818893,1.166751678
M113T446_4,1,0.057224186,2.088376463,1.466233839
M113T29,1,0.141438012,1.705518529,1.26500984
M113T412,1,0.068078135,-2.059442581,0.946827468
M114T73_1,1,0.06678413,-2.112422246,0.750635894
M114T239_1,1,0.17980278,1.501231133,1.059028453
M114T544,1,0.137111737,1.71802578,1.117717936
M114T338,1,0.0521668,2.440080366,1.63583474
M114T156_1,1,0.134069494,-1.814093051,0.67888738
M114T239_2,1,0.269500492,1.161347718,1.057418635
M114T328_1,1,0.166394902,-1.482101565,0.738919861
M114T426,1,0.409467217,-0.858793715,0.802884725
M114T547,1,0.245265489,-1.293225938,0.909734936
M114T94,1,0.501317957,-0.706882123,0.95275827
M114T467_1,1,0.356005673,0.967732426,1.07468436
M114T358,1,0.940798292,0.075977138,1.013343292
M114T372,1,0.210286435,1.381428316,1.084883737
M114T156_4,1,0.697984695,0.4068167,1.085573647
M114T495,1,0.163575113,-1.816853644,0.43742996
M114T239_3,1,0.205855846,1.365008955,1.086376156
M114T328_2,1,0.193916818,-1.444814981,0.827403159
M114T156_6,1,0.192940996,1.379164577,1.331644822
M114T431,1,0.855382124,-0.19158614,0.983534946
M114T467_2,1,0.141096623,1.709161478,1.26034091
M114T446_1,1,0.092837022,1.835567165,1.283202024
M114T446_2,1,0.073037126,1.955081636,1.165814442
M114T31,1,0.420076306,-0.84357982,0.91041934
M114T156_11,1,0.279495555,1.138083466,1.219017868
M114T508,1,0.681098517,0.420458382,1.022229992
M115T73,1,0.034367955,-2.482520822,0.716460839
M115T544,1,0.562812705,0.616940526,1.134895195
M115T380_1,1,0.449360731,-0.790601891,0.923175428
M115T524,1,0.27344919,-1.184655844,0.763774499
M115T430,1,0.473325313,-0.769478929,0.957676272
M115T426,1,0.930167039,-0.089448026,0.991313888
M115T94,1,0.285336426,-1.132269527,0.909675742
M115T358,1,0.054380297,2.943649687,1.682607059
M115T431_1,1,0.560176919,-0.605903672,0.956869505
M115T156_2,1,0.7626943,-0.31174971,0.97663397
M115T431_2,1,0.569137801,0.595760471,1.065760383
M115T157,1,0.612775832,0.526430169,1.059655321
M115T367,1,0.29177371,-1.143076246,0.890727619
M115T519_2,1,0.912671195,-0.114355539,0.988828321
M115T519_3,1,0.6643426,0.446479494,1.085852895
M115T31_2,1,0.879117678,0.158548168,1.02433276
M116T544,1,0.344800885,0.989256496,1.181653898
M116T460,1,0.272107626,-1.146865744,0.935102689
M116T492,1,0.138935111,-1.599912161,0.882681228
M116T102,1,0.006494251,3.96606526,1.567396658
M116T519_1,1,0.978515945,-0.02793172,0.994681727
M116T408_1,1,0.318521055,1.044680108,1.087264524
M116T398,1,0.318958015,1.096689704,1.526373605
M116T208,1,0.591507145,0.563583862,1.089001295
M116T408_3,1,0.899385201,0.128934982,1.055533864
M116T157_1,1,0.73240482,0.357630863,1.032295704
M116T408_4,1,0.806280719,0.253824108,1.026567915
M116T519_4,1,0.968150406,-0.041576285,0.99610607
M116T508,1,0.400886496,-0.879871544,0.946246018
M116T408_5,1,0.437566143,-0.804829968,0.945292941
M116T427,1,0.163042231,-1.496029739,0.513736328
M116T27,1,0.109495313,-1.849223098,0.906937961
M116T157_2,1,0.778219687,0.297022926,1.028847482
M116T519_6,1,0.533622933,0.647625165,1.098238154
M116T467,1,0.008673035,3.776132919,1.571186339
M116T519_8,1,0.257787409,1.261321524,1.183809633
M116T519_9,1,0.768287987,-0.30657718,0.964033067
M116T408_9,1,0.840817295,-0.207344315,0.977832986
M116T429,1,0.022433508,-2.748248607,0.809705194
M116T142,1,0.156690902,1.676482948,1.351371979
M116T289,1,0.735220661,0.345861052,1.019355169
M117T289,1,0.647197399,-0.468547719,0.951476625
M117T409,1,0.109196772,-1.768507663,0.754838916
M117T50,1,0.575315547,0.585809489,1.149129504
M117T460,1,0.199599857,-1.355571933,0.911882255
M117T239,1,0.125126909,1.675152468,1.082142688
M117T64,1,0.89417612,-0.144765624,0.968482467
M117T308,1,0.581399108,-0.579201192,0.893173461
M117T419,1,0.048522498,2.180201082,1.421015718
M117T519_1,1,0.950773295,0.064715513,1.006860786
M117T427_1,1,0.019736275,2.720201668,1.537371356
M117T408_1,1,0.315021209,-1.05236522,0.916768036
M117T443,1,0.052228635,2.537243748,1.232098593
M117T519_2,1,0.867045908,-0.174844182,0.982910055
M117T408_2,1,0.51931116,-0.670298528,0.949824133
M117T508,1,0.346988772,-0.99228197,0.926249403
M117T519_3,1,0.931533199,-0.089651232,0.986325697
M117T408_3,1,0.774690025,0.293256184,1.023907135
M117T520_1,1,0.688538907,0.42351987,1.093694935
M118T390_1,1,0.954835456,-0.059730336,0.98596168
M118T431,1,0.971418817,-0.037448208,0.992288206
M118T390_3,1,0.924707822,0.097191568,1.020403216
M118T336,1,0.027461596,-2.541719227,0.793383731
M118T419,1,0.061782733,2.079471932,1.37984398
M118T390_4,1,0.050684657,2.3788863,1.476006744
M118T427,1,0.118542695,1.727834005,1.249097887
M118T519_1,1,0.980108377,-0.025898212,0.997173837
M118T408,1,0.630789154,-0.499268113,0.95575748
M118T519_2,1,0.44702686,0.820333193,1.13557368
M118T390_6,1,0.186684212,1.412679083,1.150649078
M118T406,1,0.173286084,-1.512207903,0.894476241
M118T390_9,1,0.913245014,-0.11137585,0.987822398
M118T390_10,1,0.691141448,0.412655958,1.078821185
M118T390_12,1,0.002938297,3.809776337,1.447872274
M119T288_1,1,0.724118098,0.364914871,1.046032445
M119T68,1,0.314804246,1.064902155,1.177200695
M119T404,1,0.000613649,4.522846953,1.390425439
M119T336,1,0.134428646,-1.630055277,0.844192632
M119T406_1,1,0.100572428,-1.835048397,0.868804025
M120T73_1,1,0.061588467,-2.124365942,0.83796348
M120T68,1,0.359158301,1.061805549,1.46299211
M120T542,1,0.2111383,1.321195037,1.119898885
M120T413,1,0.685326353,-0.416477666,0.958318314
M120T309,1,0.718813599,-0.371200824,0.939623788
M120T435_1,1,0.172546204,1.526941312,1.413993845
M120T30,1,0.85186812,0.195458912,1.042853918
M120T339_1,1,0.040959056,-2.427761746,0.721207677
M120T435_3,1,0.170633376,1.532830298,1.23995335
M120T105,1,0.021909216,3.290104731,1.885068773
M120T339_3,1,0.487146339,-0.716713486,0.89838836
M120T339_4,1,0.011548971,-3.45350905,0.841857365
M120T390_1,1,0.182582759,1.484297643,1.106604781
M120T406,1,0.630495443,-0.511764472,0.920501253
M120T435_6,1,0.508932241,0.690537802,1.160858526
M120T339_7,1,0.366080615,-0.988090364,0.866225583
M121T68,1,0.364248433,0.959675156,1.195688492
M121T60,1,0.506944704,-0.701107491,0.835491648
M121T99,1,0.833904046,0.219988833,1.035247874
M121T435_1,1,0.689466839,-0.422189815,0.909149893
M121T339_1,1,0.72189136,-0.376815601,0.955102449
M121T435_2,1,0.170477017,1.534715201,1.252808139
M121T529,1,0.471473362,0.768499895,1.121142318
M121T105,1,0.022987075,3.259257983,2.036068549
M121T73,1,0.119912139,-1.665995717,0.870515006
M121T435_3,1,0.284941516,1.178879368,1.286744077
M121T339_2,1,0.054987889,-2.395705914,0.859512233
M121T339_3,1,0.013804294,-3.338239246,0.841979899
M121T390,1,0.001201792,4.969912777,1.260831573
M122T81,1,0.83612896,-0.219012945,0.939399406
M122T542,1,0.242134548,1.231472375,1.115426123
M122T530,1,0.172533978,-1.45909252,0.778074089
M122T413,1,0.008489266,-3.353884832,0.742295988
M122T435,1,0.131324394,1.704660792,1.303883783
M122T362_1,1,0.391425945,-0.89385819,0.951931819
M122T309,1,0.116410214,-1.847758268,0.856593528
M122T339,1,0.002626518,-3.884245088,0.84387529
M122T33,1,0.065954363,-2.392636469,0.920857556
M122T72,1,0.349457953,-0.982155749,0.860153937
M122T62,1,0.725559849,-0.35902941,0.973971349
M123T339_1,1,0.16047675,1.52077408,1.226696321
M123T339_3,1,0.204109371,-1.367496517,0.967843287
M123T339_4,1,0.961090534,-0.050804825,0.997973654
M123T338,1,0.636723484,0.489081777,1.076143798
M123T43_1,1,0.323773272,-1.042976262,0.885675224
M123T544,1,0.844463856,0.202487076,1.010466876
M123T408_1,1,0.051446645,2.322387913,1.492253376
M123T398,1,0.07940146,-1.951149085,0.795745209
M123T52,1,0.005193456,3.746494939,1.886905167
M123T579_2,1,0.436970168,-0.804385828,0.947366735
M123T43_5,1,0.183774008,-1.408115854,0.926283377
M123T381,1,0.326750932,-1.025680251,0.822668385
M123T386,1,0.135982707,-1.619895857,0.930199995
M123T363,1,0.418611997,-0.83571845,0.951533662
M123T362,1,0.450037261,-0.786925945,0.948693449
M123T49,1,0.027015463,3.069000825,1.466157559
M124T522,1,0.859818322,0.182561932,1.030565399
M124T339,1,0.486415943,-0.727943146,0.979494947
M124T453,1,0.504756084,0.706838409,1.098281134
M124T544_1,1,0.790498007,0.27378881,1.022041695
M124T32,1,0.731195271,-0.356538241,0.927908891
M124T544_2,1,0.745415107,0.339641129,1.022793322
M124T408,1,0.035203389,2.587130609,1.583963246
M124T43_1,1,0.203702192,-1.346092037,0.918577905
M124T331,1,0.035140765,3.08091192,2.135879086
M124T43_2,1,0.223485341,-1.279347498,0.930489542
M124T381,1,0.349986025,-0.977354223,0.808706001
M124T386,1,0.693970647,0.451084635,1.125331658
M124T309,1,0.035739706,-2.801265789,0.768646868
M124T73,1,0.028523289,-2.723084585,0.696698852
M124T284,1,0.356431896,-0.968839378,0.880498324
M124T294,1,0.031840319,-2.783841757,0.775755878
M124T292_1,1,0.67478944,-0.431759533,0.953873225
M124T292_3,1,0.013365922,-2.879086726,0.847746307
M124T292_4,1,0.735150653,0.355250254,1.022660403
M125T111,1,0.007255109,-3.700566996,0.789422158
M125T339_1,1,0.23293803,-1.261298163,0.971180536
M125T339_2,1,0.115991689,-1.776837695,0.936222096
M125T486,1,0.918909365,-0.103929079,0.976435006
M125T430,1,0.795147013,-0.269728134,0.972716784
M125T544,1,0.906906268,0.12245203,1.009331016
M125T408,1,0.277248667,1.195672559,1.389445524
M125T43_2,1,0.138900009,-1.593285667,0.919625463
M125T514,1,0.866695449,0.17455143,1.010886872
M126T339,1,0.246141833,1.225534097,1.077206396
M126T333,1,0.065596689,-2.094624241,0.824623251
M126T579_1,1,0.93513431,-0.084402099,0.98947532
M126T578_1,1,0.304660275,-1.164948676,0.7843344
M126T578_2,1,0.110246736,-1.74455179,0.973062598
M126T579_4,1,0.260894389,-1.250323175,0.729505592
M126T408,1,0.665301091,0.447408976,1.032906275
M126T306,1,0.703565511,-0.3961539,0.922573066
M126T578_4,1,0.422694966,-0.860951185,0.946988924
M126T353,1,0.454063428,0.820598212,1.186236472
M126T220,1,0.001153605,4.593390796,1.872285561
M126T298_3,1,0.166265872,-1.802901844,0.941611025
M126T324,1,0.923425419,-0.099526735,0.966207314
M126T507,1,0.448979704,-0.799034374,0.849457542
M126T409,1,0.511628869,-0.686666236,0.959004834
M126T513,1,0.547327436,0.624204587,1.038157107
M126T397,1,0.25729272,1.378611617,2.540886035
M127T111,1,0.005383757,-4.0257049,0.754259868
M127T339,1,0.912791266,0.114734736,1.006018548
M127T578_1,1,0.819559109,-0.232977946,0.99429595
M127T578_2,1,0.202503684,-1.359520279,0.978076115
M127T408_2,1,0.310392451,1.070592076,1.06931285
M127T306_2,1,0.638184376,-0.485736851,0.897434136
M127T291,1,0.2309001,1.341861932,1.133598185
M127T418,1,0.015764743,-2.832716546,0.679462034
M127T544,1,0.047964727,-2.267742656,0.797610439
M127T37,1,0.511672658,0.682401881,1.09436627
M127T408_3,1,0.67840422,-0.428387831,0.967719163
M127T423,1,0.434268809,-0.828481574,0.874979548
M127T63,1,0.565131986,0.596110672,1.090091986
M127T298_1,1,0.795542335,-0.264508973,0.985051762
M127T220,1,0.011987559,3.953916713,1.906057338
M127T353,1,0.70031921,0.409142414,1.175829396
M127T298_2,1,0.235222358,-1.386391498,0.750492252
M127T456,1,0.735732862,0.353348001,1.084617288
M127T324,1,0.678695021,-0.43293919,0.869105796
M127T509,1,0.51093748,0.681332388,1.0574933
M127T513,1,0.607657855,0.533651597,1.044125667
M127T296,1,0.569211747,-0.584187725,0.808520673
M128T578_1,1,0.159016388,-1.497519964,0.976036632
M128T578_2,1,0.682147547,-0.425590755,0.99008829
M128T579,1,0.998963734,-0.001339897,0.999846467
M128T544_1,1,0.813391588,0.247992797,1.010890812
M128T408_1,1,0.456780628,0.772517218,1.05279094
M128T306,1,0.632666729,-0.501701464,0.895115229
M128T408_2,1,0.742318486,0.344581909,1.078088201
M128T173,1,0.540157882,0.65414526,1.451179995
M128T76,1,0.977226085,0.029373678,1.016496856
M128T37,1,0.798323504,0.26214489,1.042742017
M128T423_1,1,0.114150268,-1.731518765,0.680106448
M128T423_2,1,0.429019016,-0.832171151,0.880428299
M128T520,1,0.12198932,-1.770032226,0.793192241
M128T522,1,0.324947363,1.084582756,1.215507615
M128T456,1,0.875422215,-0.162526711,0.948065057
M128T59,1,0.473280034,-0.763422721,0.906017181
M128T296,1,0.535173428,-0.637820874,0.7752525
M129T73,1,0.051902375,-2.22615321,0.69483427
M129T132,1,0.25768664,-1.500717456,0.74307547
M129T578_1,1,0.944917324,0.071270241,1.001838971
M129T544_1,1,0.990411989,-0.012314791,0.998279561
M129T544_2,1,0.71947288,0.37607159,1.018588996
M129T544_3,1,0.984700946,-0.020105209,0.998741029
M129T442_3,1,0.019810584,-2.775489489,0.38914952
M129T434,1,0.909830994,0.116362352,1.029554519
M129T556,1,0.843984299,-0.201587732,0.979043766
M129T454,1,0.205825154,-1.374786675,0.770265681
M129T426,1,0.005193268,-3.62611918,0.581587019
M129T520,1,0.226998738,-1.31042815,0.869990269
M129T518,1,0.273577382,-1.176190527,0.94432172
M129T578_2,1,0.029747317,2.486642055,1.332882703
M130T578_1,1,0.407316709,-0.892673197,0.977564381
M130T578_2,1,0.785662329,-0.278954599,0.993854434
M130T454_1,1,0.153871487,-1.547906196,0.890484401
M130T544_1,1,0.726744492,0.369583438,1.016866392
M130T544_2,1,0.687046505,-0.419360576,0.968664568
M130T518_2,1,0.714912051,-0.38685165,0.961908952
M130T453_1,1,0.388298278,-0.910996209,0.937027963
M130T470,1,0.820782041,0.234774168,1.018725731
M130T309,1,0.268885243,-1.173775191,0.901741814
M130T505,1,0.059564045,2.322543565,1.07217648
M130T241_1,1,0.314449248,1.100981367,1.203074578
M130T111,1,0.277623936,1.263018626,1.286454825
M130T30,1,0.911406786,0.113484093,1.022616943
M130T336,1,0.149337212,-1.566173746,0.862925572
M130T442_1,1,0.025951127,-2.968651118,0.33817951
M130T442_2,1,0.021083207,-2.739099319,0.389770268
M130T518_3,1,0.411361452,-0.85691593,0.735489284
M130T291_1,1,0.118141362,1.926491552,1.285363931
M130T517_2,1,0.610199897,-0.527228307,0.970258558
M130T517_3,1,0.178699391,-1.454191982,0.943789047
M130T528,1,0.532319548,-0.644478255,0.962981188
M130T374_2,1,0.462176503,0.790812824,1.142982653
M130T383,1,0.190359955,1.496511513,1.255299916
M130T408,1,0.348328996,-0.992042812,0.874552659
M130T365,1,0.475552489,-0.77466573,0.900157815
M130T517_4,1,0.093319635,-1.935989899,0.894152926
M130T454_6,1,0.947820013,-0.067041371,0.990247019
M130T508,1,0.668302231,0.438600812,1.021570187
M130T304,1,0.50008174,0.740168818,1.213312229
M130T312,1,0.086476117,-1.923189348,0.918892187
M130T295,1,0.2861961,-1.282432384,0.953707374
M130T331,1,0.97388402,-0.033641582,0.995660578
M130T356,1,0.25528896,-1.279590981,0.650815202
M130T518_4,1,0.512265332,-0.679133198,0.969153504
M130T511,1,0.733979078,0.348127899,1.015304773
M130T517_7,1,0.320640043,-1.091502723,0.874433719
